user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
24742040,1487214381003796485,2022-01-29T00:01:54Z,Xbox,2021 was an eventful year for members of the #XboxGameClub. Check out this recap of the highlights: https://t.co/jHGQT4ymeO,Twitter Web App,137,,,,FALSE,TRUE,0,71,,,XboxGameClub,,news.xbox.com/en-us/2022/01/…,https://t.co/jHGQT4ymeO,https://news.xbox.com/en-us/2022/01/28/xbox-game-club-2021-in-review/,,,,,,,,,2551158074,XboxWire,en,,,,,,,,,,,,,,,,1487108213182971912,2021 was an eventful year for members of the #XboxGameClub. Check out this recap of the highlights: https://t.co/jHGQT4ymeO,2022-01-28T17:00:01Z,Xbox Wire Publish Tweet,920,71,2551158074,XboxWire,Xbox Wire,258764,37,6181,"Redmond, WA","Official @Xbox news and information in English, French, German, Portuguese, Russian, and Spanish.",TRUE,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487214381003796485,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487208154995695616,2022-01-28T23:37:09Z,Xbox,Save up to 85% on select @ForHonorGame titles during this week's Deals Of The Week Sale (limited time offer) https://t.co/g1I5JI1obs https://t.co/uW1Svbbjta,Twitter Web App,140,,,,FALSE,TRUE,0,46,,,,,,,,,,,,,,,,15913|3195599580,majornelson|ForHonorGame,en,,,,,,,,,,,,,,,,1487191502354743296,Save up to 85% on select @ForHonorGame titles during this week's Deals Of The Week Sale (limited time offer) https://t.co/g1I5JI1obs https://t.co/uW1Svbbjta,2022-01-28T22:30:59Z,Twitter Web App,558,46,15913,majornelson,Larry Hryb ☁,1176441,10,65286,In your Xbox,"Xbox's Major Nelson • 💑@thehappygirl • 📷 @majornelson • ❌🤳• RT's Earned, Not Given • Gaming's first global ambassador & influencer • He/Him• I work @Xbox",TRUE,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487208154995695616,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487207267070263296,2022-01-28T23:33:38Z,Xbox,@awaffledreamer @Twitch @XboxGamePass Fun games! No whammies!,Sprout Social,23,1487196116722536453,267384349,awaffledreamer,FALSE,FALSE,3,1,,,,,,,,,,,,,,,,267384349|309366491|956692683661107201,awaffledreamer|Twitch|XboxGamePass,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487207267070263296,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487206846129745922,2022-01-28T23:31:57Z,Xbox,@Logi_Kal_ Excellent choice!,Sprout Social,17,1487197819542945799,1450522616,Logi_Kal_,FALSE,FALSE,11,1,,,,,,,,,,,,,,,,1450522616,Logi_Kal_,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487206846129745922,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487204211444097026,2022-01-28T23:21:29Z,Xbox,"@JenesaurusRex Some people are the builders, some are the toolmakers.",Sprout Social,54,1487198592406274056,1418743261603110919,JenesaurusRex,FALSE,FALSE,7,1,,,,,,,,,,,,,,,,1418743261603110919,JenesaurusRex,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487204211444097026,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487203337724379136,2022-01-28T23:18:01Z,Xbox,@GamersReck Big spoilers.,Sprout Social,13,1487199223812694026,891762642527948801,GamersReck,FALSE,FALSE,37,1,,,,,,,,,,,,,,,,891762642527948801,GamersReck,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487203337724379136,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487203281319469056,2022-01-28T23:17:47Z,Xbox,@AntoineMonks @VegetaJr108 The logical progression of the series.,Sprout Social,38,1487199432034721800,884079145327742979,AntoineMonks,FALSE,FALSE,4,1,,,,,,,,,,,,,,,,884079145327742979|1499801029,AntoineMonks|VegetaJr108,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487203281319469056,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487203219306692610,2022-01-28T23:17:33Z,Xbox,@Xalsier The goat screams with you.,Sprout Social,26,1487201041603264513,1165766656209117185,Xalsier,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,1165766656209117185,Xalsier,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487203219306692610,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487202201374273536,2022-01-28T23:13:30Z,Xbox,"@infernax They say it's gauche to propose on Valentine's Day, but we hope you say yes. https://t.co/hRK7rZhdRD",Sprout Social,76,1487177007033040896,1164933015262367744,infernax,FALSE,FALSE,23,6,,,,,,,,http://pbs.twimg.com/media/FKOahUPWUAERge_.png,https://t.co/hRK7rZhdRD,https://twitter.com/Xbox/status/1487202201374273536/photo/1,photo,http://pbs.twimg.com/media/FKOahUPWUAERge_.png,https://t.co/hRK7rZhdRD,https://twitter.com/Xbox/status/1487202201374273536/photo/1,,1164933015262367744,infernax,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487202201374273536,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487196901250379787,2022-01-28T22:52:26Z,Xbox,@DrBrianMcCauley We can just picture a leap off the top knocking it over and it's giving us STRESS.,Sprout Social,82,1487178621307473926,1110143283722969089,DrBrianMcCauley,FALSE,FALSE,9,1,,,,,,,,,,,,,,,,1110143283722969089,DrBrianMcCauley,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487196901250379787,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487196480855326726,2022-01-28T22:50:46Z,Xbox,"@Logi_Kal_ But which one is your ""Player 1"" controller?",Sprout Social,44,1487178992876765199,1450522616,Logi_Kal_,FALSE,FALSE,14,2,,,,,,,,,,,,,,,,1450522616,Logi_Kal_,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487196480855326726,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487195297818230794,2022-01-28T22:46:04Z,Xbox,@sggall12 @jennpanattoni Thank you for this gift of fuzzy tum.,Sprout Social,37,1487183805853044738,481403779,sggall12,FALSE,FALSE,6,1,,,,,,,,,,,,,,,,481403779|140213836,sggall12|jennpanattoni,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487195297818230794,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487191226176749569,2022-01-28T22:29:53Z,Xbox,@paulorsjr @Microsoft POV: It's 2022 and you just brought this home.,Sprout Social,46,1487184934137704451,15614772,paulorsjr,FALSE,FALSE,10,1,,,,,,,,,,,,,,,,15614772|74286565,paulorsjr|Microsoft,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487191226176749569,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487191003278852099,2022-01-28T22:29:00Z,Xbox,@ScanlinesINC @Microsoft So many to come!,Sprout Social,16,1487184625856393225,1450170347215523841,ScanlinesINC,FALSE,FALSE,5,1,,,,,,,,,,,,,,,,1450170347215523841|74286565,ScanlinesINC|Microsoft,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487191003278852099,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487190834646859779,2022-01-28T22:28:20Z,Xbox,@RostiResetEra @Microsoft It had everything. The Rock. We got to meet The Chief.,Sprout Social,54,1487189018370621446,2496984331,RostiResetEra,FALSE,FALSE,23,2,,,,,,,,,,,,,,,,2496984331|74286565,RostiResetEra|Microsoft,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487190834646859779,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487184633129279492,2022-01-28T22:03:41Z,Xbox,@ID_Xbox @DrageusG @HydraGamesSA *laughs nervously*,Sprout Social,18,1487183704233553926,1673854382,ID_Xbox,FALSE,FALSE,76,6,,,,,,,,,,,,,,,,1673854382|1061977951800082433|1260065560592867328,ID_Xbox|DrageusG|HydraGamesSA,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487184633129279492,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487183923599839236,2022-01-28T22:00:52Z,Xbox,@Microsoft We remember that day like it was yesterday!,Sprout Social,43,1487176159519514627,74286565,Microsoft,FALSE,FALSE,873,27,,,,,,,,,,,,,,,,74286565,Microsoft,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487183923599839236,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
24742040,1487177737844379650,2022-01-28T21:36:17Z,Xbox,"Tie up loose ends while getting to the bottom of Dr. Dre’s data leak in The Contract Finale and earn 2X GTA$ and RP. Featuring the exclusive track ""Fallin’ Up"" by Dr. Dre himself.

Plus, Biker Bonuses and more this week in GTA Online: https://t.co/T5SfG6JOVA https://t.co/73bztOd2PL",Twitter Web App,140,,,,FALSE,TRUE,0,375,,,,,,,,,,,,,,,,29758446,RockstarGames,en,,,,,,,,,,,,,,,,1486738806116163592,"Tie up loose ends while getting to the bottom of Dr. Dre’s data leak in The Contract Finale and earn 2X GTA$ and RP. Featuring the exclusive track ""Fallin’ Up"" by Dr. Dre himself.

Plus, Biker Bonuses and more this week in GTA Online: https://t.co/T5SfG6JOVA https://t.co/73bztOd2PL",2022-01-27T16:32:08Z,Sprinklr,3537,375,29758446,RockstarGames,Rockstar Games,12831600,1499,17157,NYC / Edinburgh / Bogota,"The official home of Rockstar Games on Twitter. Publishers of such popular games as Grand Theft Auto, Max Payne, Red Dead Redemption, L.A. Noire, Bully & more.",TRUE,,,,,,,|,|,|||||||,https://twitter.com/Xbox/status/1487177737844379650,Xbox,A containment zone,REACTing,https://t.co/C1bIH66H1K,FALSE,17601119,16237,20436,286936,4306,2009-03-16T18:30:52Z,TRUE,https://t.co/C1bIH66H1K,http://Xbox.com,,https://pbs.twimg.com/profile_banners/24742040/1642655585,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1484031194576551938/xbzT_BhO_normal.jpg
